,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
1132, X3,2014,15590.0,Automatic,51362.0,Diesel,145.0,54.3,2.0
1139, 4 Series,2019,29898.0,Semi-Auto,2145.0,Diesel,145.0,58.9,2.0
1141, 1 Series,2019,17898.0,Semi-Auto,11804.0,Diesel,145.0,70.6,2.0
1142, 3 Series,2019,22898.0,Semi-Auto,12226.0,Diesel,145.0,62.8,2.0
1143, 3 Series,2019,22198.0,Semi-Auto,13004.0,Diesel,145.0,67.3,2.0
1147, 3 Series,2018,19940.0,Automatic,20610.0,Petrol,145.0,48.7,2.0
1148, 3 Series,2019,29998.0,Semi-Auto,3941.0,Petrol,145.0,41.5,2.0
1153, 5 Series,2018,23750.0,Automatic,17280.0,Diesel,145.0,68.9,2.0
1156, 1 Series,2018,16998.0,Manual,14164.0,Petrol,145.0,46.3,2.0
1158, 2 Series,2019,19498.0,Semi-Auto,5045.0,Diesel,145.0,51.4,2.0
1162, X1,2016,17750.0,Semi-Auto,47027.0,Diesel,145.0,55.4,2.0
1164, 3 Series,2017,17901.0,Semi-Auto,16965.0,Petrol,145.0,46.3,2.0
1166, 3 Series,2019,25690.0,Semi-Auto,21544.0,Petrol,145.0,42.2,2.0
1167, 1 Series,2017,14179.0,Manual,32015.0,Diesel,145.0,68.9,2.0
1170, 3 Series,2018,21690.0,Semi-Auto,12008.0,Petrol,145.0,48.7,2.0
1181, 4 Series,2017,20387.0,Semi-Auto,19151.0,Diesel,145.0,65.7,2.0
1183, 4 Series,2017,20910.0,Semi-Auto,16448.0,Diesel,145.0,65.7,2.0
1184, 4 Series,2017,21170.0,Semi-Auto,8161.0,Diesel,145.0,65.7,2.0
1187, 3 Series,2019,25990.0,Semi-Auto,5714.0,Diesel,145.0,52.3,2.0
1190, 3 Series,2017,16485.0,Semi-Auto,58081.0,Diesel,145.0,64.2,2.0
1200, 2 Series,2018,17630.0,Semi-Auto,11056.0,Diesel,145.0,64.2,2.0
1203, X2,2019,33250.0,Semi-Auto,3673.0,Petrol,145.0,34.0,2.0
1205, 4 Series,2019,24920.0,Semi-Auto,3689.0,Diesel,145.0,65.7,2.0
1209, 3 Series,2019,32420.0,Semi-Auto,103.0,Diesel,145.0,52.3,2.0
1211, X1,2017,22561.0,Semi-Auto,17195.0,Diesel,145.0,60.1,2.0
1213, 1 Series,2019,26300.0,Manual,5446.0,Diesel,145.0,53.3,2.0
1214, X2,2019,26980.0,Manual,103.0,Diesel,145.0,55.4,2.0
1215, X2,2019,32570.0,Semi-Auto,103.0,Petrol,145.0,34.0,2.0
1217, X1,2019,26600.0,Semi-Auto,5085.0,Diesel,145.0,60.1,2.0
1218, 3 Series,2019,26000.0,Semi-Auto,4826.0,Diesel,145.0,60.1,2.0
1227, 1 Series,2019,30783.0,Semi-Auto,6499.0,Petrol,145.0,34.5,2.0
1229, 2 Series,2019,24790.0,Semi-Auto,2567.0,Diesel,145.0,48.7,2.0
1230, 5 Series,2019,29700.0,Semi-Auto,3901.0,Petrol,145.0,46.3,2.0
1231, X2,2019,27197.0,Semi-Auto,3469.0,Diesel,145.0,58.9,2.0
1241, X1,2016,16798.0,Automatic,46344.0,Diesel,145.0,55.4,2.0
1248, 3 Series,2020,40150.0,Semi-Auto,319.0,Petrol,145.0,42.2,2.0
1252, 3 Series,2017,17880.0,Automatic,22170.0,Diesel,145.0,60.1,2.0
1257, 5 Series,2017,22998.0,Automatic,14295.0,Diesel,145.0,55.4,2.0
1260, 3 Series,2019,22052.0,Semi-Auto,10178.0,Diesel,145.0,55.4,2.0
1261, 3 Series,2019,22382.0,Semi-Auto,10142.0,Diesel,145.0,55.4,2.0
1262, X2,2019,28226.0,Automatic,123.0,Diesel,145.0,47.9,2.0
1263, X2,2019,28608.0,Automatic,123.0,Diesel,145.0,50.4,2.0
1264, 3 Series,2019,22312.0,Semi-Auto,7944.0,Diesel,145.0,55.4,2.0
1266, 3 Series,2019,25936.0,Automatic,5948.0,Petrol,145.0,42.2,2.0
1267, X2,2019,25936.0,Automatic,4472.0,Diesel,145.0,50.4,2.0
1268, 3 Series,2019,29356.0,Automatic,3412.0,Diesel,145.0,52.3,2.0
1272, X3,2016,21991.0,Semi-Auto,30057.0,Diesel,145.0,54.3,2.0
1273, X2,2019,29975.0,Automatic,123.0,Diesel,145.0,48.7,2.0
1274, X2,2019,29770.0,Automatic,123.0,Diesel,145.0,48.7,2.0
1282, X1,2020,29991.0,Semi-Auto,2000.0,Diesel,145.0,47.9,2.0
1283, 2 Series,2020,29991.0,Semi-Auto,1500.0,Petrol,145.0,47.9,2.0
1285, 2 Series,2017,17572.0,Manual,11237.0,Petrol,145.0,44.1,2.0
1289, 1 Series,2017,19792.0,Automatic,15867.0,Diesel,145.0,61.4,2.0
1291, X1,2018,24472.0,Semi-Auto,11253.0,Diesel,145.0,60.1,2.0
1294, 1 Series,2019,27720.0,Manual,123.0,Diesel,145.0,53.3,2.0
1295, 1 Series,2019,32060.0,Automatic,123.0,Diesel,145.0,48.7,2.0
1297, 2 Series,2019,21796.0,Automatic,11189.0,Diesel,145.0,67.3,2.0
1298, X4,2019,34526.0,Automatic,5744.0,Diesel,145.0,42.8,2.0
1299, 3 Series,2019,33840.0,Automatic,123.0,Petrol,145.0,42.2,2.0
1300, X3,2019,38020.0,Automatic,123.0,Diesel,145.0,54.3,2.0
1301, X3,2019,37830.0,Automatic,123.0,Diesel,145.0,54.3,2.0
1302, 1 Series,2019,28000.0,Automatic,123.0,Diesel,145.0,51.4,2.0
1303, 3 Series,2019,34370.0,Automatic,123.0,Diesel,145.0,50.4,2.0
1304, 1 Series,2019,26780.0,Manual,123.0,Diesel,145.0,53.3,2.0
1308, X3,2019,31466.0,Automatic,6070.0,Diesel,145.0,54.3,2.0
1309, 2 Series,2019,22516.0,Automatic,5215.0,Petrol,145.0,47.9,2.0
1313, X2,2019,30266.0,Automatic,123.0,Diesel,145.0,58.9,2.0
1314, X2,2019,26930.0,Semi-Auto,4030.0,Petrol,145.0,40.4,2.0
1316, 2 Series,2019,21920.0,Semi-Auto,7060.0,Diesel,145.0,49.6,2.0
1317, 2 Series,2019,24440.0,Semi-Auto,5639.0,Diesel,145.0,49.6,2.0
1318, X1,2019,25020.0,Semi-Auto,5197.0,Petrol,145.0,38.2,2.0
1320, 3 Series,2019,34280.0,Automatic,123.0,Diesel,145.0,50.4,2.0
1321, 1 Series,2019,27730.0,Manual,123.0,Diesel,145.0,53.3,2.0
1322, 3 Series,2019,33910.0,Automatic,123.0,Diesel,145.0,50.4,2.0
1323, 2 Series,2019,24626.0,Automatic,123.0,Diesel,145.0,49.6,2.0
1324, 1 Series,2019,26310.0,Manual,123.0,Diesel,145.0,53.3,2.0
1326, Z4,2019,30990.0,Semi-Auto,2389.0,Petrol,145.0,38.7,2.0
1331, X1,2018,18502.0,Manual,12800.0,Diesel,145.0,68.9,2.0
1332, 4 Series,2019,27003.0,Manual,123.0,Diesel,145.0,62.8,2.0
1333, 5 Series,2019,35810.0,Automatic,123.0,Petrol,145.0,48.7,2.0
1335, X3,2019,38900.0,Automatic,123.0,Diesel,145.0,54.3,2.0
1344, X1,2019,28410.0,Automatic,123.0,Diesel,145.0,60.1,2.0
1348, X1,2020,29991.0,Semi-Auto,2000.0,Diesel,145.0,40.9,2.0
1349, 5 Series,2019,31030.0,Automatic,123.0,Diesel,145.0,49.6,2.0
1351, 4 Series,2019,22726.0,Automatic,9987.0,Diesel,145.0,65.7,2.0
1352, X2,2019,23976.0,Automatic,999.0,Petrol,145.0,38.7,2.0
1355, 2 Series,2019,24180.0,Semi-Auto,4001.0,Diesel,145.0,47.1,2.0
1358, 3 Series,2019,34790.0,Automatic,123.0,Diesel,145.0,50.4,2.0
1360, 4 Series,2019,30766.0,Automatic,123.0,Diesel,145.0,60.1,2.0
1361, X2,2019,26972.0,Automatic,123.0,Petrol,145.0,38.7,2.0
1368, X1,2017,20251.0,Semi-Auto,14598.0,Diesel,145.0,60.1,2.0
1396, 3 Series,2018,18010.0,Manual,36039.0,Diesel,145.0,58.9,2.0
1407, 4 Series,2019,30331.0,Automatic,123.0,Petrol,145.0,48.7,2.0
1409, 4 Series,2019,29631.0,Automatic,123.0,Diesel,145.0,65.7,2.0
1410, 4 Series,2019,28088.0,Automatic,123.0,Petrol,145.0,48.7,2.0
1411, 5 Series,2020,27090.0,Semi-Auto,3168.0,Hybrid,145.0,49.6,2.0
1413, X2,2019,25820.0,Automatic,6106.0,Diesel,145.0,61.4,2.0
1415, 2 Series,2019,23489.0,Automatic,123.0,Diesel,145.0,65.7,2.0
1416, X3,2019,32376.0,Automatic,2489.0,Diesel,145.0,54.3,2.0
1417, 5 Series,2019,30890.0,Automatic,123.0,Petrol,145.0,47.9,2.0
1418, 4 Series,2019,29361.0,Automatic,123.0,Diesel,145.0,65.7,2.0
1419, 5 Series,2019,29830.0,Automatic,123.0,Petrol,145.0,50.4,2.0
1422, 1 Series,2019,31070.0,Automatic,6000.0,Petrol,145.0,34.5,2.0
1423, 1 Series,2020,29980.0,Semi-Auto,4362.0,Diesel,145.0,48.7,2.0
1429, 2 Series,2019,21356.0,Semi-Auto,15006.0,Petrol,145.0,47.9,2.0
1430, 2 Series,2019,21030.0,Automatic,7738.0,Diesel,145.0,49.6,2.0
1431, 3 Series,2019,28820.0,Manual,123.0,Diesel,145.0,56.5,2.0
1432, 2 Series,2019,21858.0,Manual,123.0,Diesel,145.0,61.4,2.0
1434, 5 Series,2017,25372.0,Semi-Auto,8500.0,Diesel,145.0,60.1,2.0
1435, 4 Series,2020,32148.0,Semi-Auto,16.0,Diesel,145.0,60.1,2.0
1438, X2,2019,30571.0,Automatic,123.0,Diesel,145.0,58.9,2.0
1440, 5 Series,2017,20762.0,Semi-Auto,17590.0,Diesel,145.0,68.9,2.0
1441, 1 Series,2019,26720.0,Manual,3710.0,Diesel,145.0,53.3,2.0
1442, 2 Series,2019,25260.0,Semi-Auto,3697.0,Petrol,145.0,48.7,2.0
1446, 3 Series,2014,14972.0,Semi-Auto,33287.0,Diesel,145.0,55.4,2.0
1449, X2,2019,25526.0,Semi-Auto,5161.0,Diesel,145.0,61.4,2.0
1451, X2,2019,22790.0,Automatic,8477.0,Diesel,145.0,49.6,2.0
1454, 1 Series,2019,27860.0,Automatic,14147.0,Diesel,145.0,51.4,2.0
1456, 2 Series,2019,24269.0,Automatic,123.0,Diesel,145.0,49.6,2.0
1457, 1 Series,2019,27410.0,Automatic,123.0,Diesel,145.0,51.4,2.0
1467, 2 Series,2019,21773.0,Automatic,123.0,Diesel,145.0,49.6,2.0
1468, 3 Series,2019,31790.0,Automatic,123.0,Petrol,145.0,42.2,2.0
1470, 5 Series,2018,24862.0,Automatic,10500.0,Diesel,145.0,65.7,2.0
1474, 3 Series,2019,29450.0,Automatic,123.0,Diesel,145.0,54.3,2.0
1477, 2 Series,2019,22773.0,Automatic,123.0,Diesel,145.0,49.6,2.0
1478, 3 Series,2019,27900.0,Manual,123.0,Diesel,145.0,61.4,2.0
1479, 3 Series,2019,20966.0,Automatic,9582.0,Petrol,145.0,48.7,2.0
1482, X3,2019,32822.0,Semi-Auto,4550.0,Diesel,145.0,54.3,2.0
1485, 2 Series,2019,26706.0,Semi-Auto,49.0,Diesel,145.0,57.7,2.0
1487, 3 Series,2019,33990.0,Automatic,5621.0,Diesel,145.0,52.3,2.0
1488, 1 Series,2018,17595.0,Semi-Auto,26268.0,Petrol,145.0,47.9,2.0
1490, 2 Series,2019,21176.0,Manual,123.0,Diesel,145.0,65.7,2.0
1491, 1 Series,2019,21480.0,Automatic,123.0,Diesel,145.0,67.3,2.0
1493, X3,2019,38330.0,Automatic,123.0,Diesel,145.0,54.3,2.0
1501, 4 Series,2017,19298.0,Semi-Auto,27119.0,Diesel,145.0,65.7,2.0
1504, 2 Series,2019,23462.0,Automatic,123.0,Diesel,145.0,67.3,2.0
1507, 2 Series,2019,22292.0,Manual,123.0,Diesel,145.0,64.2,2.0
1508, 2 Series,2019,22770.0,Manual,123.0,Diesel,145.0,64.2,2.0
1509, 3 Series,2019,32060.0,Automatic,123.0,Diesel,145.0,60.1,2.0
1510, 1 Series,2019,20760.0,Automatic,123.0,Petrol,145.0,48.7,2.0
1515, 2 Series,2019,22291.0,Manual,123.0,Diesel,145.0,64.2,2.0
1517, 2 Series,2019,23966.0,Automatic,123.0,Diesel,145.0,67.3,2.0
1518, 2 Series,2019,23976.0,Automatic,20.0,Diesel,145.0,67.3,2.0
1520, X3,2019,33313.0,Semi-Auto,4999.0,Diesel,145.0,54.3,2.0
1534, 3 Series,2019,36531.0,Semi-Auto,6850.0,Petrol,145.0,40.4,2.0
1535, X2,2019,27982.0,Semi-Auto,4264.0,Petrol,145.0,39.2,2.0
1540, X3,2019,33990.0,Automatic,1926.0,Diesel,145.0,54.3,2.0
1541, 2 Series,2019,27990.0,Semi-Auto,3736.0,Diesel,145.0,48.7,2.0
1542, Z4,2019,31990.0,Automatic,11223.0,Petrol,145.0,37.2,2.0
1543, 4 Series,2013,12982.0,Semi-Auto,47852.0,Petrol,145.0,47.1,2.0
1544, 2 Series,2016,17336.0,Automatic,23030.0,Diesel,145.0,55.4,2.0
1550, X1,2019,26970.0,Semi-Auto,10730.0,Diesel,145.0,50.4,2.0
1560, 4 Series,2019,25320.0,Automatic,5035.0,Diesel,145.0,65.7,2.0
1561, 2 Series,2019,24500.0,Manual,2631.0,Diesel,145.0,55.4,2.0
1563, 4 Series,2019,32991.0,Semi-Auto,5491.0,Petrol,145.0,44.8,2.0
1565, X2,2019,29374.0,Automatic,123.0,Diesel,145.0,50.4,2.0
1566, X2,2019,30361.0,Automatic,123.0,Diesel,145.0,48.7,2.0
1567, X2,2019,29375.0,Automatic,123.0,Diesel,145.0,50.4,2.0
1568, 3 Series,2019,33610.0,Automatic,123.0,Petrol,145.0,41.5,2.0
1569, X3,2017,20340.0,Automatic,30443.0,Diesel,145.0,54.3,2.0
1570, 3 Series,2018,18300.0,Automatic,30214.0,Diesel,145.0,62.8,2.0
1583, 4 Series,2018,20397.0,Automatic,11068.0,Diesel,145.0,65.7,2.0
1587, 2 Series,2017,15552.0,Semi-Auto,56718.0,Diesel,145.0,65.7,2.0
1589, 3 Series,2019,26832.0,Semi-Auto,4039.0,Petrol,145.0,42.2,2.0
1590, 3 Series,2019,27372.0,Semi-Auto,6336.0,Diesel,145.0,52.3,2.0
1599, 4 Series,2014,13130.0,Automatic,46833.0,Petrol,145.0,47.1,2.0
1600, 3 Series,2018,21980.0,Semi-Auto,9684.0,Petrol,145.0,48.7,2.0
1602, X3,2016,18991.0,Semi-Auto,39365.0,Diesel,145.0,54.3,2.0
1603, X1,2017,18991.0,Semi-Auto,29317.0,Diesel,145.0,57.6,2.0
1607, 3 Series,2018,18995.0,Semi-Auto,31278.0,Diesel,145.0,64.2,2.0
1610, X3,2016,21856.0,Semi-Auto,20094.0,Diesel,145.0,54.3,2.0
1615, 3 Series,2018,19495.0,Automatic,23830.0,Diesel,145.0,60.1,2.0
1616, X1,2016,18995.0,Automatic,24299.0,Diesel,145.0,55.4,2.0
1626, 2 Series,2016,18412.0,Semi-Auto,22459.0,Diesel,145.0,55.4,2.0
1634, 4 Series,2018,20397.0,Automatic,12421.0,Diesel,145.0,65.7,2.0
1635, 3 Series,2018,20940.0,Automatic,9200.0,Petrol,145.0,48.7,2.0
1637, 1 Series,2020,32451.0,Semi-Auto,206.0,Diesel,145.0,48.7,2.0
1638, 4 Series,2020,32748.0,Semi-Auto,16.0,Diesel,145.0,60.1,2.0
1640, X3,2015,22202.0,Semi-Auto,15712.0,Diesel,145.0,54.3,2.0
1641, 3 Series,2018,22162.0,Semi-Auto,14344.0,Diesel,145.0,64.2,2.0
1642, 4 Series,2019,28532.0,Semi-Auto,3030.0,Diesel,145.0,58.9,2.0
1645, X2,2019,34368.0,Automatic,123.0,Petrol,145.0,34.0,2.0
1648, X1,2019,28560.0,Manual,123.0,Diesel,145.0,68.9,2.0
1649, 2 Series,2019,25671.0,Automatic,123.0,Petrol,145.0,47.9,2.0
1652, X2,2019,28266.0,Semi-Auto,2367.0,Petrol,145.0,39.2,2.0
1654, X1,2019,30850.0,Semi-Auto,7778.0,Diesel,145.0,50.4,2.0
1658, X2,2019,33520.0,Semi-Auto,3235.0,Petrol,145.0,34.0,2.0
1659, X4,2019,37540.0,Automatic,4002.0,Diesel,145.0,42.8,2.0
1660, 2 Series,2019,23920.0,Manual,3156.0,Diesel,145.0,60.1,2.0
1661, 4 Series,2019,28970.0,Semi-Auto,5402.0,Diesel,145.0,60.1,2.0
1663, 4 Series,2019,26352.0,Semi-Auto,3334.0,Diesel,145.0,65.7,2.0
1668, 2 Series,2020,35440.0,Semi-Auto,600.0,Petrol,145.0,36.2,2.0
1669, X2,2019,28955.0,Semi-Auto,5313.0,Diesel,145.0,48.7,2.0
1672, 3 Series,2019,27596.0,Automatic,12608.0,Diesel,145.0,52.3,2.0
1675, 2 Series,2019,25460.0,Semi-Auto,5440.0,Diesel,145.0,60.1,2.0
1677, 3 Series,2019,26580.0,Semi-Auto,13216.0,Diesel,145.0,60.1,2.0
1678, 2 Series,2019,19880.0,Semi-Auto,7916.0,Diesel,145.0,51.4,2.0
1680, X1,2017,16514.0,Automatic,60792.0,Diesel,145.0,55.4,2.0
1686, X3,2016,20990.0,Semi-Auto,32040.0,Diesel,145.0,54.3,2.0
1689, 1 Series,2019,20600.0,Automatic,143.0,Diesel,145.0,70.6,2.0
1691, 2 Series,2019,20638.0,Manual,123.0,Diesel,145.0,51.4,2.0
1693, 2 Series,2019,22773.0,Automatic,153.0,Diesel,145.0,49.6,2.0
1694, X4,2017,22973.0,Semi-Auto,46363.0,Diesel,145.0,54.3,2.0
1695, 5 Series,2017,21995.0,Automatic,18820.0,Diesel,145.0,65.7,2.0
1697, 1 Series,2019,25976.0,Manual,1357.0,Diesel,145.0,53.3,2.0
1698, X2,2019,28150.0,Semi-Auto,6950.0,Diesel,145.0,58.9,2.0
1700, 2 Series,2019,21600.0,Semi-Auto,5000.0,Diesel,145.0,48.7,2.0
1701, 5 Series,2019,26566.0,Automatic,6384.0,Diesel,145.0,62.8,2.0
1702, 2 Series,2019,21460.0,Manual,7710.0,Diesel,145.0,60.1,2.0
1705, 2 Series,2020,23380.0,Semi-Auto,666.0,Diesel,145.0,51.4,2.0
1707, 4 Series,2018,21792.0,Automatic,9807.0,Diesel,145.0,65.7,2.0
1708, 3 Series,2019,28013.0,Semi-Auto,7165.0,Petrol,145.0,41.5,2.0
1711, 4 Series,2019,24990.0,Semi-Auto,1000.0,Petrol,145.0,48.7,2.0
1712, X3,2016,18995.0,Semi-Auto,34274.0,Diesel,145.0,54.3,2.0
1714, 4 Series,2019,31175.0,Manual,123.0,Petrol,145.0,46.3,2.0
1715, 4 Series,2019,31356.0,Automatic,123.0,Petrol,145.0,48.7,2.0
1716, 1 Series,2017,15500.0,Manual,53248.0,Diesel,145.0,65.7,2.0
1720, 3 Series,2019,19965.0,Semi-Auto,14153.0,Diesel,145.0,64.2,2.0
1723, X1,2019,24790.0,Automatic,3414.0,Petrol,145.0,37.7,2.0
1724, 2 Series,2019,24240.0,Semi-Auto,1415.0,Diesel,145.0,49.6,2.0
1728, 1 Series,2019,22990.0,Manual,5023.0,Diesel,145.0,53.3,2.0
1730, 1 Series,2019,24990.0,Automatic,8458.0,Diesel,145.0,51.4,2.0
1732, 4 Series,2019,22810.0,Automatic,5984.0,Petrol,145.0,48.7,2.0
1733, 2 Series,2019,21390.0,Automatic,14380.0,Diesel,145.0,47.1,2.0
1734, 2 Series,2019,19850.0,Automatic,10649.0,Diesel,145.0,49.6,2.0
1735, 4 Series,2019,26820.0,Semi-Auto,8598.0,Diesel,145.0,60.1,2.0
1736, 3 Series,2019,27770.0,Semi-Auto,4050.0,Diesel,145.0,60.1,2.0
1739, 1 Series,2017,17160.0,Automatic,26213.0,Petrol,145.0,47.9,2.0
1740, 2 Series,2017,16491.0,Semi-Auto,22080.0,Petrol,145.0,48.7,2.0
1741, 4 Series,2019,25910.0,Semi-Auto,5029.0,Petrol,145.0,48.7,2.0
1742, X1,2019,27380.0,Semi-Auto,1940.0,Diesel,145.0,65.7,2.0
1746, 3 Series,2019,25560.0,Semi-Auto,3000.0,Diesel,145.0,62.8,2.0
1747, 5 Series,2019,30570.0,Automatic,3067.0,Hybrid,145.0,49.6,2.0
1748, X2,2019,32690.0,Semi-Auto,3000.0,Diesel,145.0,58.9,2.0
1754, 4 Series,2019,20995.0,Automatic,6004.0,Diesel,145.0,65.7,2.0
1756, 3 Series,2017,14691.0,Semi-Auto,38326.0,Petrol,145.0,51.4,2.0
1763, 3 Series,2018,19765.0,Semi-Auto,24965.0,Petrol,145.0,48.7,2.0
1772, X2,2019,31084.0,Semi-Auto,3096.0,Petrol,145.0,36.2,2.0
1773, 4 Series,2018,18210.0,Manual,17672.0,Petrol,145.0,46.3,2.0
1791, 2 Series,2017,19212.0,Automatic,13301.0,Diesel,145.0,57.7,2.0
1800, 3 Series,2018,20732.0,Semi-Auto,7856.0,Diesel,145.0,64.2,2.0
1801, X3,2018,29022.0,Automatic,6716.0,Diesel,145.0,56.5,2.0
1803, 1 Series,2019,31723.0,Semi-Auto,1129.0,Diesel,145.0,60.1,2.0
1812, 3 Series,2019,22780.0,Semi-Auto,11944.0,Petrol,145.0,44.8,2.0
1814, 4 Series,2019,22446.0,Automatic,10164.0,Diesel,145.0,65.7,2.0
1815, 4 Series,2019,24016.0,Automatic,4349.0,Diesel,145.0,60.1,2.0
1819, 2 Series,2019,26830.0,Semi-Auto,4789.0,Petrol,145.0,46.3,2.0
1821, 4 Series,2019,22380.0,Semi-Auto,9846.0,Diesel,145.0,65.7,2.0
1824, 2 Series,2019,23980.0,Semi-Auto,8452.0,Diesel,145.0,61.4,2.0
1826, 1 Series,2018,18480.0,Semi-Auto,17402.0,Petrol,145.0,47.9,2.0
1827, 3 Series,2019,27280.0,Semi-Auto,7311.0,Petrol,145.0,42.2,2.0
1828, X1,2019,26280.0,Semi-Auto,3646.0,Petrol,145.0,48.7,2.0
1830, X3,2019,35480.0,Semi-Auto,9000.0,Diesel,145.0,54.3,2.0
1835, 3 Series,2019,25780.0,Semi-Auto,7004.0,Petrol,145.0,45.6,2.0
1836, 5 Series,2019,26480.0,Semi-Auto,5130.0,Diesel,145.0,65.7,2.0
1837, 2 Series,2019,18980.0,Semi-Auto,5992.0,Petrol,145.0,50.4,2.0
1839, 4 Series,2019,25780.0,Semi-Auto,9326.0,Diesel,145.0,65.7,2.0
1840, 4 Series,2019,25480.0,Semi-Auto,8042.0,Diesel,145.0,65.7,2.0
1841, 3 Series,2017,19480.0,Semi-Auto,17610.0,Petrol,145.0,48.7,2.0
1842, X3,2019,30980.0,Automatic,6332.0,Diesel,145.0,54.3,2.0
1849, X2,2019,28480.0,Semi-Auto,3282.0,Petrol,145.0,39.8,2.0
1851, X1,2019,27280.0,Automatic,5231.0,Petrol,145.0,48.7,2.0
1854, X1,2020,29970.0,Semi-Auto,1241.0,Diesel,145.0,60.1,2.0
1855, 1 Series,2020,28790.0,Semi-Auto,953.0,Diesel,145.0,51.4,2.0
1862, 4 Series,2019,28170.0,Semi-Auto,9647.0,Diesel,145.0,58.9,2.0
1863, 5 Series,2017,22322.0,Semi-Auto,42295.0,Diesel,145.0,60.1,2.0
1869, 3 Series,2019,32790.0,Automatic,3750.0,Diesel,145.0,52.3,2.0
1870, Z4,2019,32970.0,Automatic,467.0,Petrol,145.0,38.7,2.0
1872, X2,2019,29325.0,Semi-Auto,8859.0,Diesel,145.0,50.4,2.0
1873, X1,2017,19832.0,Semi-Auto,15242.0,Diesel,145.0,57.6,2.0
1882, X2,2019,31680.0,Semi-Auto,103.0,Diesel,145.0,58.9,2.0
1883, 1 Series,2019,31790.0,Semi-Auto,8211.0,Petrol,145.0,34.5,2.0
1885, 5 Series,2019,32400.0,Semi-Auto,7111.0,Diesel,145.0,55.4,2.0
1886, X1,2019,24000.0,Semi-Auto,5547.0,Diesel,145.0,47.9,2.0
1889, 3 Series,2018,17899.0,Semi-Auto,40500.0,Petrol,145.0,48.7,2.0
1901, 4 Series,2020,27003.0,Semi-Auto,1816.0,Petrol,145.0,48.7,2.0
1903, 2 Series,2019,21097.0,Semi-Auto,7947.0,Diesel,145.0,47.1,2.0
1906, 5 Series,2019,42650.0,Semi-Auto,4000.0,Petrol,145.0,50.4,2.0
1913, X1,2013,9527.0,Semi-Auto,60973.0,Diesel,145.0,56.5,2.0
1918, X1,2020,25480.0,Semi-Auto,24.0,Diesel,145.0,60.1,2.0
1922, 6 Series,2020,33490.0,Semi-Auto,101.0,Petrol,145.0,42.8,2.0
1923, 3 Series,2020,26980.0,Semi-Auto,101.0,Diesel,145.0,62.8,2.0
1924, 3 Series,2019,22480.0,Semi-Auto,6191.0,Diesel,145.0,55.4,2.0
1926, 1 Series,2019,17980.0,Semi-Auto,8211.0,Diesel,145.0,74.3,2.0
1927, Z4,2019,31990.0,Semi-Auto,9950.0,Petrol,145.0,38.7,2.0
1928, X2,2020,28993.0,Semi-Auto,101.0,Diesel,145.0,61.4,2.0
1930, X1,2020,27493.0,Manual,3609.0,Diesel,145.0,39.2,2.0
1931, 4 Series,2019,28000.0,Semi-Auto,6451.0,Diesel,145.0,58.9,2.0
1933, 2 Series,2019,19990.0,Manual,6361.0,Diesel,145.0,51.4,2.0
1935, 5 Series,2018,23891.0,Semi-Auto,23652.0,Diesel,145.0,48.7,2.0
1937, X2,2019,31790.0,Semi-Auto,4169.0,Petrol,145.0,34.0,2.0
1938, X3,2020,36853.0,Semi-Auto,2479.0,Diesel,145.0,54.3,2.0
1939, Z4,2020,34993.0,Semi-Auto,3100.0,Petrol,145.0,38.7,2.0
1940, 5 Series,2020,35493.0,Semi-Auto,5658.0,Petrol,145.0,50.4,2.0
1941, 3 Series,2017,15890.0,Manual,34588.0,Diesel,145.0,64.2,2.0
1942, 2 Series,2018,20990.0,Semi-Auto,13268.0,Petrol,145.0,47.9,2.0
1943, 1 Series,2019,18990.0,Semi-Auto,4539.0,Diesel,145.0,70.6,2.0
1944, 3 Series,2019,31990.0,Semi-Auto,4893.0,Diesel,145.0,52.3,2.0
1947, X1,2017,21050.0,Semi-Auto,18099.0,Diesel,145.0,57.6,2.0
1954, X1,2016,19497.0,Semi-Auto,29959.0,Diesel,145.0,55.4,2.0
1955, X1,2019,24500.0,Semi-Auto,8410.0,Petrol,145.0,47.9,2.0
1956, 5 Series,2019,28991.0,Semi-Auto,4636.0,Petrol,145.0,50.4,2.0
1957, X2,2020,32403.0,Semi-Auto,2580.0,Petrol,145.0,39.8,2.0
1961, 3 Series,2017,16490.0,Semi-Auto,30835.0,Diesel,145.0,70.6,2.0
1964, 1 Series,2018,17390.0,Semi-Auto,11690.0,Diesel,145.0,45.6,2.0
1966, X2,2018,24297.0,Semi-Auto,13325.0,Diesel,145.0,58.9,2.0
1968, 4 Series,2017,20217.0,Manual,31959.0,Petrol,145.0,43.5,2.0
1970, X1,2019,26480.0,Semi-Auto,9027.0,Diesel,145.0,50.4,2.0
1971, 2 Series,2019,25780.0,Semi-Auto,2859.0,Diesel,145.0,48.7,2.0
1975, X3,2014,19295.0,Semi-Auto,18458.0,Diesel,145.0,54.3,2.0
1979, X3,2015,19540.0,Semi-Auto,39370.0,Diesel,145.0,54.3,2.0
1982, 3 Series,2018,19357.0,Semi-Auto,15893.0,Diesel,145.0,64.2,2.0
1984, 3 Series,2019,26480.0,Semi-Auto,5500.0,Petrol,145.0,42.2,2.0
1985, 4 Series,2019,24780.0,Semi-Auto,6251.0,Petrol,145.0,48.7,2.0
1986, 3 Series,2019,27780.0,Automatic,4586.0,Diesel,145.0,52.3,2.0
